prod_id,ages,piece_count,set_name,prod_desc,prod_long_desc,theme_name,country,list_price,num_reviews,play_star_rating,review_difficulty,star_rating,val_star_rating
41317,7-12,603,Sunshine Catamaran,blah,blahblah,Friends,AU,75.9924,2.0,5.0,Challenging,4.5,5.0
41314,6-12,622,Stephanie's House,blah,blahblah,Friends,AU,75.9924,8.0,4.6,Average,4.1,3.3
41340,6-12,722,Friendship House,blah,blahblah,Friends,AU,75.9924,7.0,4.6,Average,4.1,4.0
41126,6-12,575,Heartlake Riding Club,blah,blahblah,Friends,AU,68.3924,5.0,5.0,Average,5.0,5.0
41339,7-12,488,Mia's Camper Van,blah,blahblah,Friends,AU,60.7924,,,nan,,
41324,8-12,585,Snow Resort Ski Lift,blah,blahblah,Friends,AU,60.7924,3.0,3.3,Average,3.7,3.7
41313,6-12,589,Heartlake Summer Pool,blah,blahblah,Friends,AU,60.7924,6.0,4.8,Easy,4.5,4.0
41320,6-12,370,Heartlake Frozen Yogurt Shop,blah,blahblah,Friends,AU,53.1924,,,nan,,
41325,6-12,326,Heartlake City Playground,blah,blahblah,Friends,AU,53.1924,3.0,4.0,Challenging,3.7,3.0
41338,6-12,460,Stephanie's Sports Arena,blah,blahblah,Friends,AU,45.59240000000001,1.0,4.0,Average,4.0,1.0
41323,7-12,402,Snow Resort Chalet,blah,blahblah,Friends,AU,45.59240000000001,4.0,5.0,Average,5.0,4.5
41335,6-12,351,Mia's Tree House,blah,blahblah,Friends,AU,37.9924,2.0,5.0,Challenging,5.0,5.0
41319,6-12,246,Snow Resort Hot Chocolate Van,blah,blahblah,Friends,AU,37.9924,3.0,5.0,Easy,4.0,4.0
41336,6-12,378,Emma's Art Café,blah,blahblah,Friends,AU,34.1924,3.0,4.7,Average,2.7,3.3
41334,6-12,229,Andrea's Park Performance,blah,blahblah,Friends,AU,34.1924,1.0,5.0,Average,5.0,5.0
41316,6-12,309,Andrea's Speedboat Transporter,blah,blahblah,Friends,AU,34.1924,1.0,5.0,Easy,5.0,5.0
41322,6-12,307,Snow Resort Ice Rink,blah,blahblah,Friends,AU,30.3924,2.0,5.0,Average,4.5,4.5
41311,6-12,289,Heartlake Pizzeria,blah,blahblah,Friends,AU,30.3924,7.0,3.8,Easy,4.1,3.7
41333,6-12,223,Olivia's Mission Vehicle,blah,blahblah,Friends,AU,22.7924,1.0,5.0,nan,5.0,5.0
41332,6-12,210,Emma's Art Stand,blah,blahblah,Friends,AU,22.7924,,,nan,,
10749,4-7,115,Mia's Organic Food Market,blah,blahblah,Juniors,AU,22.7924,,,nan,,
41315,6-12,186,Heartlake Surf Shop,blah,blahblah,Friends,AU,22.7924,4.0,5.0,Easy,4.5,4.8
41330,6-12,119,Stephanie's Soccer Practice,blah,blahblah,Friends,AU,15.1924,,,nan,,
41329,6-12,163,Olivia's Deluxe Bedroom,blah,blahblah,Friends,AU,15.1924,1.0,5.0,Easy,4.0,2.0
40171,6+,249,LEGO® Friends Buildable Hedgehog Storage,blah,blahblah,Friends,AU,15.1924,2.0,5.0,Average,5.0,5.0
10748,4-7,67,Emma's Pet Party,blah,blahblah,Juniors,AU,12.1524,2.0,5.0,Very Easy,5.0,4.0
41328,6-12,95,Stephanie's Bedroom,blah,blahblah,Friends,AU,12.1524,2.0,4.5,Easy,5.0,5.0
41327,6-12,86,Mia's Bedroom,blah,blahblah,Friends,AU,12.1524,3.0,2.3,Average,3.0,2.7
75827,16+,4634,Firehouse Headquarters,blah,blahblah,Ghostbusters™,AU,379.9924,130.0,4.7,Challenging,4.8,4.7
21313,12+,962,Ship in a Bottle,blah,blahblah,Ideas,AU,91.1924,83.0,3.7,Average,4.5,4.2
21310,12+,2049,Old Fishing Store,blah,blahblah,Ideas,AU,189.9924,79.0,4.8,Average,5.0,4.7
21309,14+,1969,LEGO® NASA Apollo Saturn V,blah,blahblah,Ideas,AU,129.19240000000002,367.0,4.6,Challenging,4.9,4.9
21308,9+,496,Adventure Time™,blah,blahblah,Ideas,AU,60.7924,23.0,3.6,Easy,3.3,2.7
21312,10+,231,Women of NASA,blah,blahblah,Ideas,AU,37.9924,33.0,4.4,Easy,4.6,4.5
21314,10+,230,TRON: Legacy,blah,blahblah,Ideas,AU,37.9924,30.0,4.1,Easy,4.4,3.7
10757,4-7,85,Raptor Rescue Truck,blah,blahblah,Juniors,AU,30.3924,,,nan,,
10760,4-7,149,Underminer Bank Heist,blah,blahblah,Juniors,AU,30.3924,,,nan,,
10759,4-7,95,Elastigirl's Rooftop Pursuit,blah,blahblah,Juniors,AU,30.3924,,,nan,,
10756,4-7,84,Pteranodon Escape,blah,blahblah,Juniors,AU,22.7924,,,nan,,
10745,5-8,266,Florida 500 Final Race,blah,blahblah,Juniors,AU,60.7924,1.0,5.0,Challenging,5.0,5.0
10746,4-7,100,Mia's Farm Suitcase,blah,blahblah,Juniors,AU,30.3924,2.0,5.0,Easy,5.0,4.5
10734,4-7,175,Demolition Site,blah,blahblah,Juniors,AU,30.3924,2.0,5.0,nan,5.0,4.0
10740,4-7,110,Fire Patrol Suitcase,blah,blahblah,Juniors,AU,30.3924,1.0,,Easy,4.0,
10754,4-7,125,Spider-Man vs. Scorpion Street Showdown,blah,blahblah,Juniors,AU,22.7924,1.0,5.0,nan,4.0,4.0
10739,4-7,108,Shark Attack,blah,blahblah,Juniors,AU,22.7924,2.0,4.5,Easy,4.5,4.0
10755,4-7,131,Zane's Ninja Boat Pursuit,blah,blahblah,Juniors,AU,22.7924,,,nan,,
10737,4-7,63,Batman™ vs. Mr. Freeze™,blah,blahblah,Juniors,AU,17.4724,2.0,4.0,Easy,4.5,4.0
10738,4-7,67,Snow White's Forest Cottage,blah,blahblah,Juniors,AU,17.4724,2.0,5.0,Average,5.0,5.0
10758,4-7,150,T. rex Breakout,blah,blahblah,Juniors,AU,60.7924,,,nan,,
10761,4-7,178,The Great Home Escape,blah,blahblah,Juniors,AU,37.9924,,,nan,,
75930,8-12,1019,Indoraptor Rampage at Lockwood Estate,blah,blahblah,Indoraptor Rampage at Lockwood Estate,AU,151.9924,2.0,5.0,Easy,5.0,4.0
75929,7-12,577,Carnotaurus Gyrosphere Escape,blah,blahblah,Carnotaurus Gyrosphere Escape,AU,91.1924,1.0,,nan,5.0,
75933,7-12,609,T. rex Transport,blah,blahblah,T. rex Transport,AU,75.9924,,,nan,,
75932,6-12,360,Jurassic Park Velociraptor Chase,blah,blahblah,Jurassic Park Velociraptor Chase,AU,53.1924,4.0,4.8,Average,5.0,4.3
75931,7-12,289,Dilophosaurus Outpost Attack,blah,blahblah,Dilophosaurus Outpost Attack,AU,53.1924,1.0,3.0,Easy,4.0,3.0
75928,7-12,397,Blue's Helicopter Pursuit,blah,blahblah,Blue's Helicopter Pursuit,AU,53.1924,,,nan,,
75927,6-12,222,Stygimoloch Breakout,blah,blahblah,Stygimoloch Breakout,AU,37.9924,2.0,4.5,Average,5.0,4.5
75926,6-12,126,Pteranodon Chase,blah,blahblah,Pteranodon Chase,AU,26.5924,1.0,3.0,Easy,4.0,2.0
76105,14+,1363,The Hulkbuster: Ultron Edition,blah,blahblah,Marvel Super Heroes,AU,151.9924,52.0,3.2,Average,3.8,4.0
76108,8-14,1004,Sanctum Sanctorum Showdown,blah,blahblah,Marvel Super Heroes,AU,129.19240000000002,7.0,4.8,Average,5.0,4.8
76107,8-14,674,Thanos: Ultimate Battle,blah,blahblah,Marvel Super Heroes,AU,91.1924,17.0,4.9,Average,4.7,4.2
76103,7-14,416,Corvus Glaive Thresher Attack,blah,blahblah,Marvel Super Heroes,AU,45.59240000000001,3.0,3.7,Average,4.0,3.7
76104,7-14,375,The Hulkbuster Smash-Up,blah,blahblah,Marvel Super Heroes,AU,37.9924,13.0,4.7,Easy,4.8,4.7
76102,6-12,223,Thor's Weapon Quest,blah,blahblah,Marvel Super Heroes,AU,30.3924,10.0,4.4,Easy,4.4,4.9
76101,6-12,124,Outrider Dropship Attack,blah,blahblah,Marvel Super Heroes,AU,15.1924,13.0,4.2,Easy,4.8,4.8
76088,7-14,492,Thor vs. Hulk: Arena Clash,blah,blahblah,Marvel Super Heroes,AU,68.3924,6.0,4.7,Average,4.3,4.0
76078,7-14,375,Hulk vs. Red Hulk,blah,blahblah,Marvel Super Heroes,AU,68.3924,7.0,4.1,Easy,3.7,2.3
76084,7-14,400,The Ultimate Battle for Asgard,blah,blahblah,Marvel Super Heroes,AU,60.7924,6.0,4.8,Easy,4.3,4.5
76083,7-14,375,Beware the Vulture,blah,blahblah,Marvel Super Heroes,AU,37.9924,23.0,4.4,Average,4.6,3.9
76100,7-14,358,Royal Talon Fighter Attack,blah,blahblah,Marvel Super Heroes,AU,37.9924,7.0,4.7,Average,4.7,4.8
76077,7-14,377,Iron Man: Detroit Steel Strikes,blah,blahblah,Marvel Super Heroes,AU,37.9924,10.0,4.8,Easy,4.6,4.3
76082,6-12,185,ATM Heist Battle,blah,blahblah,Marvel Super Heroes,AU,30.3924,9.0,3.9,Easy,3.9,4.2
76099,6-12,229,Rhino Face-Off by the Mine,blah,blahblah,Marvel Super Heroes,AU,30.3924,6.0,4.4,Easy,4.7,5.0
76076,6-12,160,Captain America Jet Pursuit,blah,blahblah,Marvel Super Heroes,AU,30.3924,10.0,3.9,Easy,3.7,3.9
76091,5-12,79,Mighty Micros: Thor vs. Loki,blah,blahblah,Marvel Super Heroes,AU,13.6724,2.0,3.5,Easy,3.5,3.0
76090,5-12,86,Mighty Micros: Star-Lord vs. Nebula,blah,blahblah,Marvel Super Heroes,AU,13.6724,,,nan,,
76089,5-12,89,Mighty Micros: Scarlet Spider vs. Sandman,blah,blahblah,Marvel Super Heroes,AU,13.6724,,,nan,,
31313,10+,601,LEGO® MINDSTORMS® EV3,blah,blahblah,MINDSTORMS®,AU,379.9924,38.0,4.4,Challenging,4.3,3.7
45500,10-21,1,EV3 Intelligent Brick,blah,blahblah,MINDSTORMS®,AU,250.7924,1.0,5.0,Average,4.0,3.0
45517,8+,1,Transformer 10V DC,blah,blahblah,MINDSTORMS®,AU,37.9924,2.0,5.0,Very Easy,4.0,2.5
45505,10-21,1,EV3 Gyro Sensor,blah,blahblah,MINDSTORMS®,AU,34.1924,,,nan,,
45504,10+,1,EV3 Ultrasonic Sensor,blah,blahblah,MINDSTORMS®,AU,34.1924,4.0,3.0,Challenging,3.5,4.0
45509,10-21,1,EV3 Infrared Sensor,blah,blahblah,MINDSTORMS®,AU,34.1924,,,nan,,
45502,10-21,1,EV3 Large Servo Motor,blah,blahblah,MINDSTORMS®,AU,30.3924,2.0,5.0,nan,5.0,5.0
45506,10-21,1,EV3 Color Sensor,blah,blahblah,MINDSTORMS®,AU,30.3924,1.0,5.0,Very Easy,5.0,5.0
45508,10+,1,EV3 Infrared Beacon,blah,blahblah,MINDSTORMS®,AU,30.3924,3.0,5.0,Average,5.0,3.3
9843,8+,1,Touch Sensor,blah,blahblah,MINDSTORMS®,AU,26.6,13.0,3.8,Very Easy,3.8,3.5
45503,10-21,1,EV3 Medium Servo Motor,blah,blahblah,MINDSTORMS®,AU,22.7924,1.0,5.0,Easy,5.0,
45507,10-21,1,EV3 Touch Sensor,blah,blahblah,MINDSTORMS®,AU,18.9924,,,nan,,
45514,10-21,7,EV3 Cable Pack,blah,blahblah,MINDSTORMS®,AU,17.4724,,,nan,,
21137,12+,2863,The Mountain Cave,blah,blahblah,Minecraft™,AU,303.9924000000001,11.0,4.3,Challenging,4.5,4.2
21136,8+,1122,The Ocean Monument,blah,blahblah,Minecraft™,AU,151.9924,2.0,5.0,Easy,5.0,4.0
21134,8+,729,The Waterfall Base,blah,blahblah,Minecraft™,AU,113.9924,7.0,4.0,Average,4.1,3.7
21135,8+,717,The Crafting Box 2.0,blah,blahblah,Minecraft™,AU,91.1924,1.0,5.0,Challenging,5.0,5.0
21144,8+,549,The Farm Cottage,blah,blahblah,Minecraft™,AU,68.3924,4.0,4.7,Easy,4.8,4.3
21143,8+,470,The Nether Portal,blah,blahblah,Minecraft™,AU,53.1924,1.0,5.0,Average,5.0,5.0
21130,8+,387,The Nether Railway,blah,blahblah,Minecraft™,AU,45.59240000000001,6.0,4.2,Easy,4.7,4.2
21142,8+,278,The Polar Igloo,blah,blahblah,Minecraft™,AU,37.9924,,,nan,,
21123,8+,208,The Iron Golem,blah,blahblah,Minecraft™,AU,30.3924,16.0,4.4,Easy,4.6,4.4
21129,8+,247,The Mushroom Island,blah,blahblah,Minecraft™,AU,30.3924,5.0,5.0,Average,4.6,4.8
21140,7-14,198,The Chicken Coop,blah,blahblah,Minecraft™,AU,22.7924,4.0,4.5,Average,4.5,5.0
21141,7-14,241,The Zombie Cave,blah,blahblah,Minecraft™,AU,22.7924,2.0,5.0,Average,5.0,4.5
21139,6-14,84,The Nether Fight,blah,blahblah,Minecraft™,AU,15.1924,,,nan,,
21138,6-14,69,The Melon Farm,blah,blahblah,Minecraft™,AU,15.1924,4.0,5.0,Easy,4.3,2.7
71020,5+,8,THE LEGO® BATMAN MOVIE Series 2,blah,blahblah,Minifigures,AU,4.5524,13.0,4.3,Very Easy,4.8,4.0
71021,5+,7,Series 18: Party,blah,blahblah,Minifigures,AU,4.5524,14.0,4.5,Very Easy,4.6,4.3
70357,9-14,1426,Knighton Castle,blah,blahblah,NEXO KNIGHTS™,AU,144.3924,5.0,2.0,Challenging,2.6,1.8
72006,8-14,604,Axl's Rolling Arsenal,blah,blahblah,NEXO KNIGHTS™,AU,68.3924,3.0,4.3,Challenging,4.0,4.0
72005,8-14,569,Aaron's X-bow,blah,blahblah,NEXO KNIGHTS™,AU,53.1924,,,nan,,
72004,8-14,506,Tech Wizard Showdown,blah,blahblah,NEXO KNIGHTS™,AU,37.9924,3.0,5.0,Average,5.0,5.0
72003,8-14,369,Berserker Bomber,blah,blahblah,NEXO KNIGHTS™,AU,34.1924,,,nan,,
72002,7-14,191,Twinfector,blah,blahblah,NEXO KNIGHTS™,AU,22.7924,1.0,4.0,Easy,5.0,3.0
72001,7-14,217,Lance's Hover Jouster,blah,blahblah,NEXO KNIGHTS™,AU,22.7924,,,nan,,
70620,16+,4867,NINJAGO® City,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,AU,379.9924,88.0,4.8,Challenging,4.9,4.8
70618,9-14,2295,Destiny's Bounty,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,AU,197.5924,52.0,4.7,Challenging,4.9,4.8
70616,9-14,914,Ice Tank,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,AU,121.5924,6.0,4.8,Average,4.8,4.7
70617,9-14,1403,Temple of The Ultimate Ultimate Weapon,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,AU,121.5924,15.0,4.5,Average,4.8,4.8
70632,9-14,1202,Quake Mech,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,AU,121.5924,11.0,4.7,Average,4.5,4.4
70656,9-14,830,"garmadon, Garmadon, GARMADON!",blah,blahblah,THE LEGO® NINJAGO® MOVIE™,AU,106.3924,9.0,4.6,Average,4.9,4.8
70613,8-14,747,Garma Mecha Man,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,AU,83.5924,8.0,4.3,Average,4.5,4.5
70643,8-14,765,Temple of Resurrection,blah,blahblah,NINJAGO®,AU,75.9924,6.0,3.8,Average,4.2,4.2
70615,9-14,944,Fire Mech,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,AU,75.9924,19.0,3.6,Average,4.2,4.6
70614,9-14,876,Lightning Jet,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,AU,75.9924,8.0,4.7,Average,5.0,4.6
70631,8-14,521,Garmadon's Volcano Lair,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,AU,68.3924,7.0,4.7,Average,4.3,5.0
70612,8-14,544,Green Ninja Mech Dragon,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,AU,68.3924,29.0,4.6,Average,4.7,4.5
70642,8-14,556,Killow vs. Samurai X,blah,blahblah,NINJAGO®,AU,60.7924,2.0,4.5,Average,4.0,4.5
70640,8-14,530,S.O.G. Headquarters,blah,blahblah,NINJAGO®,AU,60.7924,,,nan,,
70611,8-14,494,Water Strider,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,AU,53.1924,21.0,4.6,Average,4.5,4.8
70641,9-14,552,Ninja Nightcrawler,blah,blahblah,NINJAGO®,AU,45.59240000000001,4.0,4.3,Challenging,4.8,4.3
70610,8-14,341,Flying Jelly Sub,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,AU,37.9924,7.0,4.2,Average,4.6,4.6
70639,7-14,308,Street Race of Snake Jaguar,blah,blahblah,NINJAGO®,AU,34.1924,3.0,5.0,Average,4.7,4.3
70608,7-14,312,Master Falls,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,AU,34.1924,10.0,3.5,Easy,4.0,3.6
70609,7-14,341,Manta Ray Bomber,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,AU,34.1924,6.0,4.4,Easy,4.3,4.2
70638,7-14,257,Katana V11,blah,blahblah,NINJAGO®,AU,22.7924,3.0,5.0,Average,5.0,5.0
70629,7-14,217,Piranha Attack,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,AU,22.7924,8.0,4.1,Easy,3.6,4.1
70607,7-14,233,NINJAGO® City Chase,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,AU,22.7924,18.0,4.6,Easy,4.6,4.5
70628,6-14,48,Lloyd - Spinjitzu Master,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,AU,12.1524,1.0,5.0,Very Easy,5.0,5.0
70633,6-14,61,Kai - Spinjitzu Master,blah,blahblah,NINJAGO®,AU,12.1524,,,nan,,
70635,6-14,68,Jay - Spinjitzu Master,blah,blahblah,NINJAGO®,AU,12.1524,1.0,4.0,Very Easy,4.0,3.0
70637,6-14,73,Cole - Spinjitzu Master,blah,blahblah,NINJAGO®,AU,12.1524,2.0,5.0,Easy,5.0,3.5
70636,6-14,69,Zane - Spinjitzu Master,blah,blahblah,NINJAGO®,AU,12.1524,,,nan,,
70606,6-14,109,Spinjitzu Training,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,AU,12.1524,11.0,4.5,Easy,4.7,4.8
70634,6-14,69,Nya - Spinjitzu Master,blah,blahblah,NINJAGO®,AU,12.1524,,,nan,,
70751,14+,2028,Temple of Airjitzu,blah,blahblah,NINJAGO®,AU,227.9924,61.0,4.6,Challenging,4.8,4.3
2000430,6+,2631,Identity and Landscape Kit,blah,blahblah,SERIOUS PLAY®,AU,645.9924,7.0,4.7,Easy,4.6,3.6
2000431,6+,2455,Connections Kit,blah,blahblah,SERIOUS PLAY®,AU,607.9924,8.0,3.7,Average,3.4,2.9
2000409,6+,4900,Window Exploration Bag,blah,blahblah,SERIOUS PLAY®,AU,395.1924,2.0,5.0,Easy,5.0,5.0
2000414,6+,219,Starter Kit,blah,blahblah,SERIOUS PLAY®,AU,29.6324,10.0,3.9,Easy,3.9,3.3
75889,8-14,841,Ferrari Ultimate Garage,blah,blahblah,Speed Champions,AU,113.9924,2.0,5.0,Average,5.0,4.5
75888,7-14,391,Porsche 911 RSR and 911 Turbo 3.0,blah,blahblah,Speed Champions,AU,37.9924,4.0,5.0,Average,4.8,4.8
75884,7-14,183,1968 Ford Mustang Fastback,blah,blahblah,Speed Champions,AU,17.4724,9.0,4.8,Easy,4.9,4.8
75886,7-14,179,Ferrari 488 GT3 “Scuderia Corsa”,blah,blahblah,Speed Champions,AU,17.4724,3.0,5.0,Easy,5.0,5.0
75885,7-14,203,Ford Fiesta M-Sport WRC,blah,blahblah,Speed Champions,AU,17.4724,13.0,4.5,Average,4.5,4.5
75887,7-14,163,Porsche 919 Hybrid,blah,blahblah,Speed Champions,AU,17.4724,3.0,5.0,Easy,5.0,5.0
75883,8-14,941,MERCEDES AMG PETRONAS Formula One™ Team,blah,blahblah,Speed Champions,AU,113.9924,8.0,4.6,Average,4.6,4.3
75881,7-14,366,2016 Ford GT & 1966 Ford GT40,blah,blahblah,Speed Champions,AU,37.9924,12.0,4.5,Easy,4.8,4.4
75877,7-14,196,Mercedes-AMG GT3,blah,blahblah,Speed Champions,AU,17.4724,12.0,4.5,Easy,4.6,4.4
75880,7-14,161,McLaren 720S,blah,blahblah,Speed Champions,AU,17.4724,10.0,4.7,Easy,4.9,4.7
75879,7-14,184,Scuderia Ferrari SF16-H,blah,blahblah,Speed Champions,AU,17.4724,11.0,4.8,Easy,4.7,4.7
75878,7-14,181,Bugatti Chiron,blah,blahblah,Speed Champions,AU,17.4724,19.0,4.7,Easy,4.9,4.8
75212,9-14,1413,Kessel Run Millennium Falcon™,blah,blahblah,Star Wars™,AU,205.1924,4.0,4.0,Average,4.0,3.8
75210,8-12,464,Moloch's Landspeeder™,blah,blahblah,Star Wars™,AU,53.1924,2.0,4.0,Easy,4.5,3.5
75209,7-12,345,Han Solo's Landspeeder™,blah,blahblah,Star Wars™,AU,34.1924,4.0,4.5,Easy,4.8,4.3
75536,7-14,101,Range Trooper™,blah,blahblah,Star Wars™,AU,34.1924,2.0,4.0,Easy,5.0,4.5
75537,8-14,104,Darth Maul™,blah,blahblah,Star Wars™,AU,34.1924,,,nan,,
75535,8-14,101,Han Solo™,blah,blahblah,Star Wars™,AU,34.1924,,,nan,,
75207,6-12,99,Imperial Patrol Battle Pack,blah,blahblah,Star Wars™,AU,17.4724,4.0,4.3,Very Easy,5.0,4.0
75159,14+,4016,Death Star™,blah,blahblah,Star Wars™,AU,607.9924,84.0,4.5,Challenging,3.9,3.5
75144,14+,1703,Snowspeeder™,blah,blahblah,Star Wars™,AU,250.7924,86.0,3.3,Challenging,4.3,4.1
75060,14+,1996,Slave I,blah,blahblah,Star Wars™,AU,227.9924,201.0,3.9,Challenging,4.8,4.5
75190,9-14,1416,First Order Star Destroyer™,blah,blahblah,Star Wars™,AU,174.7924,31.0,4.6,Average,4.8,4.4
75189,9-14,1376,First Order Heavy Assault Walker™,blah,blahblah,Star Wars™,AU,174.7924,33.0,4.1,Challenging,4.4,3.9
75188,9-14,780,Resistance Bomber,blah,blahblah,Star Wars™,AU,136.7924,23.0,4.7,Average,4.6,4.0
75191,9-14,825,Jedi Starfighter™ With Hyperdrive,blah,blahblah,Star Wars™,AU,121.5924,15.0,4.7,Average,4.7,4.3
75187,10-16,1106,BB-8™,blah,blahblah,Star Wars™,AU,121.5924,79.0,4.6,Average,4.8,4.6
75156,9-14,863,Krennic's Imperial Shuttle,blah,blahblah,Star Wars™,AU,106.3924,39.0,4.2,Average,4.4,4.4
75179,8-14,630,Kylo Ren's TIE Fighter™,blah,blahblah,Star Wars™,AU,98.7924,22.0,4.5,Average,4.6,3.9
75102,8-14,717,Poe's X-Wing Fighter™,blah,blahblah,Star Wars™,AU,98.7924,71.0,4.7,Average,4.7,4.1
75186,8-14,775,The Arrowhead,blah,blahblah,Star Wars™,AU,98.7924,5.0,4.8,Challenging,4.8,4.4
75180,8-14,836,Rathtar™ Escape,blah,blahblah,Star Wars™,AU,98.7924,3.0,5.0,Average,4.7,3.7
75202,9-14,746,Defense of Crait™,blah,blahblah,Star Wars™,AU,91.1924,4.0,4.5,Easy,4.3,4.0
75155,8-14,659,Rebel U-Wing Fighter™,blah,blahblah,Star Wars™,AU,91.1924,56.0,4.6,Average,4.6,3.9
75172,8-14,691,Y-Wing Starfighter™,blah,blahblah,Star Wars™,AU,83.5924,51.0,4.8,Average,4.7,4.4
75185,8-14,557,Tracker I,blah,blahblah,Star Wars™,AU,83.5924,6.0,4.2,Challenging,4.3,4.4
75177,9-14,554,First Order Heavy Scout Walker™,blah,blahblah,Star Wars™,AU,75.9924,9.0,3.9,Challenging,4.0,3.8
75201,8-14,370,First Order AT-ST™,blah,blahblah,Star Wars™,AU,68.3924,37.0,2.2,Easy,1.8,1.8
75532,10-14,452,Scout Trooper™ & Speeder Bike™,blah,blahblah,Star Wars™,AU,68.3924,11.0,4.2,Challenging,4.5,4.4
75178,8-14,457,Jakku Quadjumper™,blah,blahblah,Star Wars™,AU,68.3924,12.0,4.4,Easy,4.3,3.6
75175,8-14,358,A-Wing Starfighter™,blah,blahblah,Star Wars™,AU,60.7924,24.0,4.7,Easy,4.6,3.7
75174,7-12,277,Desert Skiff Escape,blah,blahblah,Star Wars™,AU,53.1924,27.0,4.6,Easy,4.6,4.1
75176,8-14,294,Resistance Transport Pod™,blah,blahblah,Star Wars™,AU,45.59240000000001,14.0,4.6,Easy,4.7,3.7
75534,9-14,168,Darth Vader™,blah,blahblah,Star Wars™,AU,41.7924,6.0,4.6,Average,5.0,4.0
75530,8-14,179,Chewbacca™,blah,blahblah,Star Wars™,AU,37.9924,5.0,4.3,Average,3.6,3.4
75200,7-12,241,Ahch-To Island™ Training,blah,blahblah,Star Wars™,AU,34.1924,25.0,4.1,Easy,4.5,4.1
75168,8-12,262,Yoda's Jedi Starfighter™,blah,blahblah,Star Wars™,AU,34.1924,37.0,4.3,Easy,4.5,4.3
75199,7-12,157,General Grievous' Combat Speeder,blah,blahblah,Star Wars™,AU,34.1924,19.0,3.4,Easy,2.6,1.9
75182,8-14,305,Republic Fighter Tank™,blah,blahblah,Star Wars™,AU,34.1924,27.0,4.6,Easy,4.6,4.4
75529,8-14,92,Elite Praetorian Guard,blah,blahblah,Star Wars™,AU,30.3924,7.0,4.1,Easy,4.7,3.9
75526,8-14,94,Elite TIE Fighter Pilot™,blah,blahblah,Star Wars™,AU,30.3924,1.0,4.0,Easy,4.0,4.0
75117,8-14,86,Kylo Ren™,blah,blahblah,Star Wars™,AU,30.3924,12.0,4.4,Easy,4.5,4.4
75528,8-14,85,Rey,blah,blahblah,Star Wars™,AU,30.3924,3.0,4.7,Easy,4.7,4.7
75531,7-14,100,Stormtrooper™ Commander,blah,blahblah,Star Wars™,AU,30.3924,3.0,3.3,Very Easy,4.0,4.0
75195,6-12,216,Ski Speeder™ vs. First Order Walker™ Microfighters,blah,blahblah,Star Wars™,AU,22.7924,4.0,4.5,Easy,4.5,4.5
75197,6-12,108,First Order Specialists Battle Pack,blah,blahblah,Star Wars™,AU,17.4724,15.0,3.8,Very Easy,4.1,3.9
75167,6-12,125,Bounty Hunter Speeder Bike™ Battle Pack,blah,blahblah,Star Wars™,AU,17.4724,40.0,4.5,Very Easy,4.7,4.8
75194,6-12,91,First Order TIE Fighter™ Microfighter,blah,blahblah,Star Wars™,AU,12.1524,3.0,4.7,Easy,4.3,4.0
75160,6-12,109,U-Wing™ Microfighter,blah,blahblah,Star Wars™,AU,12.1524,6.0,4.8,Easy,4.8,4.8
75161,6-12,88,TIE Striker™ Microfighter,blah,blahblah,Star Wars™,AU,12.1524,4.0,4.3,Easy,4.5,4.5
75211,9-14,519,Imperial TIE Fighter™,blah,blahblah,Star Wars™,AU,75.9924,7.0,5.0,Average,4.7,3.7
75208,7-12,229,Yoda's Hut,blah,blahblah,Star Wars™,AU,34.1924,5.0,4.4,Easy,4.4,4.2
75206,6-12,102,Jedi™ and Clone Troopers™ Battle Pack,blah,blahblah,Star Wars™,AU,17.4724,3.0,4.0,Very Easy,4.0,4.3
75205,8-14,376,Mos Eisley Cantina™,blah,blahblah,Star Wars™,AU,53.1924,14.0,4.0,Easy,3.5,3.3
75204,7-12,278,Sandspeeder™,blah,blahblah,Star Wars™,AU,45.59240000000001,13.0,4.9,Easy,4.5,4.2
75173,7-12,149,Luke's Landspeeder™,blah,blahblah,Star Wars™,AU,37.9924,27.0,4.3,Easy,4.5,4.3
75183,7-12,282,Darth Vader™ Transformation,blah,blahblah,Star Wars™,AU,34.1924,38.0,4.5,Easy,4.7,4.7
75533,8-14,144,Boba Fett™,blah,blahblah,Star Wars™,AU,34.1924,4.0,4.8,Average,4.8,4.0
